open_time,ticket,symbol,type,open_price,profit,stop_loss,take_profit,close_time,close_price,commission,swap,profit_total
2025.07.26 8:01:39,1209445656,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:01:49,1209445712,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:01:59,1209445768,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:09,1209445824,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:19,1209445880,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:29,1209445936,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:39,1209445992,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:49,1209446048,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:59,1209446104,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:09,1209446160,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:19,1209446216,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:29,1209446272,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:39,1209446328,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:49,1209446384,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:59,1209446440,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:09,1209446496,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:19,1209446552,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:29,1209446608,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:39,1209446664,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:49,1209446720,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:59,1209446776,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:09,1209446832,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:19,1209446888,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:29,1209446944,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:39,1209447000,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:49,1209447056,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:59,1209447112,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:09,1209447168,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:19,1209447224,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:29,1209447280,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:39,1209447336,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:49,1209447392,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:59,1209447448,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:07:09,1209447504,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:07:19,1209447560,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.
